#gen specno fitness lum vph C Mg Si S Ca Cr Ni0 Fe0
1 67 2.12676577974e+26 9.042 11706.6 0.006376 0.000136 0.536341 0.143654 0.00174 5.7e-05 9.1e-05 0.000358
1 68 2.87815267631e+26 9.057 11456.9 0.117737 3.2e-05 0.374929 0.217646 6e-06 0.003351 0.000481 0.000286
1 69 1.73885951387e+24 9.074 9471.7 0.124283 0.07944 0.388195 0.160769 0.0011 4.7e-05 0.00248 0.002193
1 70 3.64010863916e+26 9.075 13589.9 0.000999 0.124105 0.338868 0.115099 0.000124 7.6e-05 0.05266 0.001712
1 71 1.97307910201e+26 9.043 11706.6 0.006376 0.011536 0.536341 0.230899 0.000909 5.7e-05 9.1e-05 0.000204
1 72 4.51540091312e+26 9.048 14068.2 0.001755 0.00015 0.394528 0.144503 0.028493 0.001254 0.001685 4e-06
1 73 3.16405871793e+26 9.046 14278.7 0.000891 0.069542 0.306135 0.214907 0.000166 3e-06 0.000328 0.001593
1 74 2.92140557936e+26 9.057 11298.5 0.00035 0.042069 0.495438 0.33483 0.015222 0.002197 0.000616 0.000752
1 75 2.14881146416e+26 9.0 11128.0 0.124283 0.004254 0.500365 0.160769 0.000104 0.000482 0.000684 0.002193
1 76 2.45913432644e+26 9.017 12674.3 0.007131 0.201891 0.323192 0.143654 0.000782 2e-06 0.000195 0.000919
1 77 3.55294821547e+26 9.016 13189.1 0.037283 0.00015 0.356863 0.10693 0.000364 0.008966 0.001685 4e-06
1 78 2.71793894705e+26 9.046 10474.5 0.000891 0.098341 0.306135 0.214907 0.000166 0.001303 0.000328 0.001593
1 79 2.05740093493e+26 9.017 12710.0 0.007131 0.001886 0.300908 0.241347 0.000782 2e-06 0.000195 0.000919
1 80 2.71239148149e+26 9.098 11456.9 0.117737 0.050619 0.311473 0.217646 0.023791 9.6e-05 0.000868 0.001347
1 81 2.33694391498e+26 9.017 12710.0 0.007131 0.201891 0.323192 0.158532 0.000782 2e-06 0.000195 0.000919
1 82 2.00604563082e+26 9.008 11748.3 0.006376 0.000136 0.536341 0.143654 0.000161 5.7e-05 9.1e-05 0.000358
1 83 2.67862246904e+26 9.032 12201.8 0.007296 0.000366 0.394528 0.215379 7.2e-05 0.001342 0.001074 0.000775
1 84 2.77045410264e+26 9.092 11508.3 0.001755 0.030817 0.327696 0.32659 0.028493 0.001254 0.001787 0.000323
1 85 2.28977562585e+26 9.046 11922.1 0.000891 0.069542 0.306135 0.211657 0.000166 2.6e-05 0.000328 0.001593
1 86 2.30242901317e+26 9.064 11105.1 0.00035 0.042069 0.412251 0.33483 4.3e-05 0.001202 0.000178 0.000752
1 87 2.84327650401e+26 9.048 12927.2 0.003199 0.004131 0.302164 0.167048 0.00026 0.000277 0.000533 0.000739
1 88 5.89694363768e+26 9.048 14068.2 0.001732 0.140068 0.394528 0.043303 0.044925 0.001291 0.001139 0.000323
1 89 2.38555972975e+26 9.074 11128.0 0.024909 0.043738 0.500365 0.160769 0.000926 4.7e-05 0.00248 6e-06
1 90 2.22430919565e+26 9.064 10029.2 0.013009 0.042612 0.342348 0.170489 0.000326 0.000151 0.00158 0.006321
1 91 4.13442257423e+26 9.086 14123.3 0.000999 0.124105 0.306234 0.115099 0.000597 7.6e-05 0.000467 0.001712
1 92 3.60918137387e+26 9.048 14068.2 0.000891 0.069542 0.394528 0.214907 0.000166 0.001254 0.001787 0.000323
1 93 2.94753517904e+26 9.017 12710.0 0.007131 0.005727 0.323192 0.158532 0.000713 2e-06 0.048067 0.000919
1 94 2.5597230977e+26 9.057 11298.5 0.00035 0.042069 0.525605 0.33483 4.3e-05 0.002197 0.000616 0.000752
1 95 4.68588674226e+26 9.077 13640.5 0.104058 0.088208 0.30028 0.198788 0.019029 0.001008 0.019646 0.00224
1 96 4.52140212034e+26 9.074 13640.5 0.029886 0.105962 0.346977 0.198944 0.023018 8e-06 0.019646 0.00224
1 97 3.21758952437e+26 9.057 14068.2 0.001755 0.106178 0.525605 0.33483 4.3e-05 0.001254 0.001787 0.000323
1 98 3.85753395911e+26 9.072 13987.4 0.024363 0.043738 0.222058 0.150747 0.000926 0.001918 0.000467 6e-06
1 99 4.11708673117e+26 9.057 14068.2 0.00035 0.042069 0.394528 0.33483 0.028493 0.002197 0.000616 0.000752
1 100 2.13581944885e+26 9.006 11534.3 0.00035 0.042069 0.525605 0.33483 4.3e-05 0.000828 0.005593 0.000752
1 101 2.71314178167e+26 9.017 12710.0 0.124283 0.086203 0.323192 0.158532 0.0011 4.7e-05 0.00248 0.002193
1 102 1.92246523943e+26 9.008 11353.5 0.006376 0.000136 0.536341 0.143654 0.00174 5.7e-05 9.1e-05 0.000358
1 103 3.43031895448e+26 9.032 12201.8 0.007296 0.165667 0.19151 0.078827 7.2e-05 0.001342 0.001074 0.000775
1 104 3.51745601127e+26 9.029 11810.5 0.044648 0.018583 0.372181 0.167048 0.001896 0.003682 0.000693 0.000739
1 105 2.77155900801e+26 9.098 9911.7 0.041347 0.00041 0.311473 0.155269 7.2e-05 0.001342 0.000868 0.001347
1 106 3.13554690825e+26 9.074 11128.0 0.124283 0.036715 0.363313 0.158623 0.0011 8e-06 0.011264 0.026275
1 107 4.18460409825e+26 9.052 11242.6 0.120457 0.028388 0.06305 0.018868 0.005385 0.000921 0.028036 0.029616
1 108 1.35008250173e+26 9.028 14723.7 0.000999 0.124105 0.306234 0.115099 0.000124 7.6e-05 0.05266 0.001712
1 109 2.03105209299e+26 9.0 11105.1 0.003847 0.004254 0.394946 0.262775 4e-05 0.001202 0.000684 0.000104
1 110 3.39568222947e+26 9.025 11408.7 0.010823 0.055844 0.372304 0.184003 0.000893 0.000117 0.029586 0.016847
1 111 1.97658751237e+26 9.008 11706.6 0.006376 0.000136 0.529605 0.143654 0.001825 5.7e-05 9.1e-05 0.000358
1 112 2.32892362739e+26 9.074 14556.7 0.119914 0.168186 0.330134 0.078827 0.009957 0.00363 0.016199 0.000419
1 113 2.78745778992e+26 9.04 14545.8 0.078827 0.048133 0.363313 0.333608 0.019487 0.018486 0.011264 0.026102
1 114 6.01243680215e+26 9.052 10602.3 0.005654 0.014002 0.06305 0.018868 0.032715 5e-05 0.028036 0.029381
1 115 2.30112080524e+26 9.062 14219.8 0.003847 0.053904 0.354409 0.145547 0.000199 0.001096 0.027987 0.102972
1 116 4.12228491563e+26 9.05 10029.2 0.013009 0.042612 0.342348 0.17935 0.01896 0.003634 0.01002 0.006321
1 117 4.69913581944e+26 9.059 11015.8 0.060341 0.003503 0.300908 0.241347 0.038843 1e-06 0.062495 0.017924
1 118 4.40780552086e+26 9.05 13071.0 0.000999 0.115151 0.306234 0.17935 0.01896 7.6e-05 0.01002 0.006016
1 119 1.02976636552e+24 9.057 8975.3 0.00035 0.002805 0.47793 0.33483 4.3e-05 0.002197 0.000616 0.000752
1 120 1.46929145344e+26 9.061 9540.8 0.002235 0.038202 0.363313 0.150519 0.023059 8e-06 0.011264 0.026102
1 121 1.08783827913e+25 9.028 9185.7 0.000611 0.118681 0.306234 0.115099 0.000124 7.6e-05 0.109299 0.001712
1 122 5.54645356508e+22 9.019 9185.7 0.079627 0.002805 0.302263 0.16803 7e-06 1e-06 0.109299 0.000351
1 123 4.54281585456e+24 9.022 8740.9 0.07174 0.104512 0.363313 0.158623 0.004489 9.4e-05 0.002959 0.005144
1 124 4.46050100964e+26 9.074 12941.2 0.006212 0.165667 0.333456 0.078827 0.009957 7.8e-05 0.000318 7e-06
1 125 4.66105197397e+26 9.068 12941.2 0.000427 0.143307 0.333456 0.241347 0.032715 7.8e-05 0.062495 0.017924
1 126 2.00664047783e+26 9.05 9678.2 0.006376 0.000136 0.536341 0.143654 0.00174 0.000138 9.1e-05 0.000358
1 127 4.19067783599e+26 9.049 10029.2 0.013009 0.042612 0.098238 0.024141 1.6e-05 0.003634 0.00158 0.002376
1 128 5.05990998781e+24 9.022 9540.8 0.078827 0.033579 0.378448 0.158623 1e-06 8e-06 0.02859 0.03054
1 129 3.75870397209e+26 9.025 11408.7 0.000937 0.038377 0.461147 0.21107 0.013306 0.000116 0.038466 0.107026
1 130 3.60604751103e+26 9.025 11408.7 0.000937 0.064 0.461147 0.273705 0.013306 1e-06 0.037003 0.075268
1 131 1.94066300048e+25 9.022 9540.8 0.078827 0.036715 0.363313 0.158623 0.00766 8e-06 0.011264 0.026102
1 132 2.68432745159e+24 9.074 9540.8 0.078827 0.036715 0.363313 0.198944 0.023018 8e-06 0.04491 0.026102
1 133 2.71921499659e+26 9.06 14546.4 0.000139 0.000118 0.338868 0.203931 0.011194 0.003672 0.05266 0.01979
1 134 5.54516497789e+26 9.049 10029.2 0.013009 0.042612 0.342348 0.157397 0.023059 0.003987 0.00158 0.006321
1 135 4.993468004e+25 8.952 14388.2 0.029886 5e-06 0.293804 0.198944 3e-06 0.04075 0.04491 1.6e-05
1 136 3.11032774858e+26 9.062 14383.2 0.001755 0.106178 0.354409 0.145547 0.028493 0.001096 0.027987 0.102972
1 137 2.03851449661e+26 9.019 12751.8 0.000611 0.002805 0.302263 0.16803 0.000122 0.003539 0.109299 0.135587
1 138 5.01156269465e+24 9.022 9540.8 0.078827 0.036715 0.363313 0.158623 0.013433 8e-06 0.037003 0.026102
1 139 4.32810251817e+26 9.028 9537.7 0.000999 0.124105 0.306234 0.045576 5.3e-05 7.6e-05 0.21327 0.000188
1 140 7.55593233406e+25 9.019 9185.7 0.000861 0.000171 0.302263 0.300397 0.033271 0.000155 0.109299 0.022384
1 141 4.04217268001e+26 9.06 9869.4 0.004751 0.201891 0.323192 0.045576 5.3e-05 0.000708 0.21327 0.000188
1 142 1.78547958094e+26 9.059 9185.7 0.000611 0.002805 0.479635 0.16803 0.038843 3.5e-05 0.109299 0.135587
1 143 3.03179918847e+26 9.048 8760.1 0.004154 5e-06 0.407219 0.365152 3e-06 0.030684 0.003154 0.000748
1 144 3.7598185404e+26 9.022 9540.8 0.078827 0.036715 0.363313 0.333608 0.019487 0.017818 0.011264 0.026102
1 145 2.92074110795e+26 9.06 9537.7 0.004751 0.019934 0.372181 0.045576 5.3e-05 0.000761 0.21327 0.099401
1 146 3.4227809169e+26 9.019 9185.7 0.000611 0.002805 0.302263 0.16803 4e-05 0.001202 0.109299 0.135587
1 147 3.42081280945e+26 9.048 9185.7 0.000611 0.002805 0.302263 0.16803 3e-06 0.030684 0.109299 0.025698
1 148 4.13222631276e+26 9.019 9185.7 0.001132 0.002805 0.302263 0.041119 0.015222 0.000665 0.109299 0.140515
2 0 6.01243680215e+26 9.052 10602.3 0.005654 0.014002 0.06305 0.018868 0.032715 5e-05 0.028036 0.029381
2 1 5.89694363768e+26 9.048 14068.2 0.001732 0.140068 0.394528 0.043303 0.044925 0.001291 0.001139 0.000323
2 2 5.54516497789e+26 9.049 10029.2 0.013009 0.042612 0.342348 0.157397 0.023059 0.003987 0.00158 0.006321
2 3 5.28963984214e+26 9.049 10029.2 0.013009 0.042612 0.342348 0.024141 0.000326 0.003634 0.00158 0.006321
2 4 5.18858842874e+26 9.037 12504.7 0.01677 9.1e-05 0.230361 0.162273 0.041061 0.00557 0.001886 0.001754
2 5 5.18488382786e+26 9.048 14068.2 0.001755 0.106178 0.394528 0.147995 0.028493 0.001254 0.001787 0.000323
2 6 4.93030943253e+26 9.037 12504.7 0.145649 9.1e-05 0.230361 0.162273 0.020914 0.005988 1e-06 0.002153
2 7 4.88121663937e+26 9.061 13995.9 0.002235 0.408999 0.027539 0.163473 0.023059 2e-06 0.005186 6e-06
2 8 4.80726516007e+26 9.06 12941.2 0.005654 0.143307 0.333456 0.004484 0.032715 7.8e-05 0.000318 7e-06
2 9 4.72750666856e+26 9.048 14068.2 0.001755 0.106178 0.394528 2e-05 0.028493 0.001254 0.001787 0.000323
2 10 4.69913581944e+26 9.059 11015.8 0.060341 0.003503 0.300908 0.241347 0.038843 1e-06 0.062495 0.017924
2 11 4.68588674226e+26 9.077 13640.5 0.104058 0.088208 0.30028 0.198788 0.019029 0.001008 0.019646 0.00224
2 12 4.66105197397e+26 9.068 12941.2 0.000427 0.143307 0.333456 0.241347 0.032715 7.8e-05 0.062495 0.017924
2 13 4.57638682953e+26 9.007 11493.6 0.01677 0.000244 0.021754 0.000673 0.041061 0.0 0.001886 0.001754
2 14 4.56163897715e+26 9.008 12933.4 0.150715 0.004716 0.275428 0.004345 0.056626 0.0014 8e-06 6e-06
2 15 2.44767098886e+26 9.016 13557.2 0.038773 0.00015 0.356863 0.162273 7e-06 3e-06 0.001685 4e-06
2 16 1.87938109873e+26 9.06 9744.4 0.044648 0.13439 0.302263 0.16803 0.032715 7.8e-05 0.000693 7e-06
2 17 3.67878474134e+26 9.046 14278.7 0.006212 0.165667 0.33586 0.078827 0.009957 3e-06 0.000328 7e-06
2 18 3.33828912559e+26 9.06 12797.1 0.005654 0.004254 0.333456 0.158532 0.032715 5.2e-05 0.000684 7e-06
2 19 3.43079729687e+26 9.06 12812.9 0.044648 0.004131 0.333456 0.040513 0.00026 7.8e-05 0.000533 7e-06
2 20 2.95023717083e+26 9.016 13189.1 0.037283 0.00015 0.356863 0.144503 0.010019 3e-06 0.001685 4e-06
2 21 2.74210415711e+26 9.048 11216.0 0.005654 0.143307 0.232552 0.038848 1.6e-05 7.8e-05 9.2e-05 7e-06
2 22 3.56231764489e+26 9.044 13808.4 0.001132 0.042069 0.311948 0.041119 0.000782 2e-06 0.000673 0.000919
2 23 1.45889857075e+26 8.961 10029.2 0.037283 0.040737 0.356863 0.144503 0.000326 3e-06 0.001685 4e-06
2 24 3.64115710615e+26 9.044 13808.4 0.001132 0.069542 0.311948 0.041119 0.000166 3e-06 0.000673 0.001593
2 25 2.27289332879e+26 9.016 12710.0 0.037283 0.036406 0.356863 0.163196 0.000342 2e-06 0.000195 0.000919
2 26 2.61262722582e+26 9.048 12927.2 0.003199 0.004131 0.302164 0.181559 0.00026 0.000277 0.000533 0.000739
2 27 3.02860348121e+26 9.017 13188.8 0.006376 0.143307 0.536341 0.158532 0.035021 2e-06 0.000195 7e-06
2 28 2.26539320266e+26 9.074 11402.4 0.07498 0.165667 0.500365 0.150747 0.000926 4.7e-05 0.000115 1.9e-05
2 29 2.68049087252e+26 9.046 13217.3 0.000891 0.069542 0.306135 0.214907 0.000166 3e-06 0.000328 0.001593
2 30 4.23359951624e+26 9.06 11810.5 0.044648 0.143307 0.333456 0.040513 0.032715 7.8e-05 0.000693 7e-06
2 31 2.22318142878e+26 9.042 11706.6 0.006376 0.000136 0.275428 0.143654 0.00174 5.7e-05 9.1e-05 0.000358
2 32 2.18308095774e+26 9.008 11706.6 0.006376 0.000136 0.529605 0.143654 0.001825 5.7e-05 0.001074 0.000358
2 33 2.58285584666e+26 9.049 9537.7 0.013009 0.042612 0.098238 0.045576 5.3e-05 7.6e-05 0.00158 0.000188
2 34 2.40083188705e+26 9.156 10522.3 0.007131 0.014002 0.300908 0.241347 0.000782 2e-06 0.028036 0.000919
2 35 3.04221081483e+26 9.017 13755.7 0.007131 0.205567 0.323192 0.158532 0.000782 2e-06 0.000195 0.000919
2 36 3.80982139439e+26 9.086 14123.3 0.001077 0.088208 0.306234 0.150975 0.000597 8e-06 0.000467 0.001629
2 37 2.91235649811e+26 9.016 13189.1 0.037283 0.00015 0.356863 0.144503 0.009957 3e-06 0.001685 4e-06
2 38 3.42241372749e+26 9.042 13557.2 0.079627 0.064 0.536341 0.143654 0.00174 5.7e-05 0.00056 0.000351
2 39 3.69048412872e+26 9.066 14145.1 0.033506 0.124105 0.306234 0.262775 0.003224 0.000482 0.000684 0.001712
2 40 3.91542861296e+26 9.048 14068.2 0.001755 0.00015 0.394528 0.144503 0.028493 0.000138 0.001685 4e-06
2 41 2.83170172254e+26 9.057 11298.5 0.00035 0.042069 0.495438 0.33483 0.015222 0.0022 0.000616 0.000752
2 42 3.67222722151e+26 9.101 13589.9 0.038773 0.000141 0.338868 0.115099 0.020914 7.6e-05 0.05266 0.001712
2 43 2.63741919231e+26 9.057 11493.6 0.00035 0.042069 0.525605 0.355329 4.3e-05 0.002197 0.000616 0.000752
2 44 2.72661851681e+26 9.049 10621.9 0.013009 0.003614 0.342348 0.241347 0.023059 1e-06 0.00158 0.006321
2 45 1.96280611747e+26 9.05 9874.3 0.000213 0.099927 0.323192 0.214907 0.000155 2e-06 0.000328 0.000919
2 46 2.58860260871e+26 9.054 12710.0 0.007296 0.000373 0.19151 0.169591 0.000443 2e-06 0.00078 0.000926
2 47 4.47592474326e+26 9.074 12941.2 0.004895 0.165667 0.333456 0.078827 0.009957 7.8e-05 0.004466 7e-06
2 48 2.62015988831e+26 9.017 12674.3 0.117737 0.201891 0.311473 0.143654 0.000782 9.6e-05 0.000195 0.000919
2 49 2.88785654739e+26 9.017 13808.4 0.037283 0.062814 0.323192 0.158532 0.0011 3e-06 0.001685 4e-06
2 50 1.93484283419e+26 8.957 12201.8 0.004895 0.000366 0.394528 0.150975 7.2e-05 8e-06 0.004466 0.00224
2 51 3.37692637457e+26 9.074 14145.1 0.024909 0.043738 0.375174 0.283169 0.000926 4.7e-05 0.00248 0.000104
2 52 2.46399925621e+26 9.06 13808.4 0.001132 0.019934 0.372181 0.041119 0.000782 2e-06 0.21327 0.00101
2 53 2.46526339889e+26 9.066 12710.0 0.007115 0.006083 0.323192 0.262775 0.000782 0.000482 0.000195 0.000919
2 54 3.29424092872e+26 9.077 13640.5 0.006376 0.000136 0.536341 0.143654 0.00174 5.7e-05 9.1e-05 0.000358
2 55 3.17849521936e+26 9.048 11216.0 0.005654 0.143307 0.232552 0.043303 0.030649 1.6e-05 9.2e-05 7e-06
2 56 2.37732502668e+26 9.046 11706.6 0.000891 0.069542 0.306135 0.208875 0.00174 5.7e-05 0.000328 0.000358
2 57 2.57208837261e+26 9.062 10949.2 0.003847 0.042069 0.525605 0.33483 4.3e-05 0.001096 0.005288 0.000683
2 58 3.39561509772e+26 9.095 12201.8 0.01922 0.106178 0.394528 0.21107 0.028493 0.001342 0.001787 0.001811
2 59 4.14286629448e+26 9.06 11810.5 0.000861 0.143307 0.333456 0.040513 0.033271 7.8e-05 0.000693 7e-06
2 60 3.32644988253e+26 9.06 13004.4 0.0056 0.004254 0.333456 0.262775 0.032715 0.000482 0.000684 7e-06
2 61 2.73587137866e+26 9.046 10474.5 0.000891 0.098341 0.306135 0.214907 0.000166 0.001303 0.000693 0.001593
2 62 3.7052888135e+26 9.048 10474.5 0.001755 0.098341 0.394528 0.144503 0.028493 0.001303 0.001754 4e-06
2 63 2.5900287137e+26 8.978 13557.2 0.044648 0.018583 0.467311 0.167048 7e-06 0.003682 0.000693 0.000739
2 64 2.30646102521e+26 9.006 11534.3 0.00035 0.042069 0.525605 0.33483 4.3e-05 0.000828 0.005593 0.000792
2 65 2.94736507546e+26 9.046 13217.3 0.000954 0.201891 0.306135 0.214907 0.000166 2e-06 0.000328 0.000919
2 66 1.94096477772e+26 9.156 10841.0 0.005654 0.014002 0.06305 0.018868 7.9e-05 5e-05 0.028036 7e-06
2 67 2.60916497918e+26 9.032 12100.4 0.007296 0.000366 0.394528 0.215379 7.2e-05 0.001342 0.001074 0.000775
2 68 2.67784220949e+26 9.017 14145.1 0.033506 0.201891 0.323192 0.262775 0.000782 2e-06 0.000184 0.000919
2 69 4.07994009465e+26 9.048 12710.0 0.001755 0.00015 0.323192 0.144503 0.028493 0.001254 0.00078 4e-06
2 70 2.88693114498e+26 9.088 10029.2 0.004895 0.088208 0.346977 0.150975 0.009603 8e-06 0.004466 0.00224
2 71 4.22716592293e+26 9.066 13566.6 0.01922 0.006083 0.394528 0.21107 0.028493 0.001254 0.001787 0.000323
2 72 2.40852465597e+26 9.067 11128.0 0.005654 0.000255 0.500365 0.165515 0.0011 4.7e-05 0.00248 0.002193
2 73 3.37939508605e+26 9.054 12710.0 0.000427 0.143307 0.323192 0.241347 0.00045 7.8e-05 0.062495 0.000919
2 74 2.87133143316e+26 9.087 9975.3 0.003046 0.026301 0.358615 0.166274 0.019029 1.4e-05 0.001016 0.004634
2 75 4.17938394278e+26 9.13 14378.0 0.013009 0.042612 0.323192 0.041367 0.044925 1.6e-05 0.001447 0.000919
2 76 3.55129371215e+26 9.088 13753.2 0.004895 0.088208 0.394946 0.150975 4e-05 8e-06 0.000672 0.00224
2 77 3.33311787807e+26 9.016 10029.2 0.000999 0.042612 0.338868 0.144503 0.000326 3e-06 0.05266 4e-06
2 78 1.61372059325e+26 9.017 14723.7 0.000999 0.124105 0.306234 0.158532 0.000782 7.6e-05 0.05266 0.001712
2 79 3.38972849963e+26 9.025 13640.5 0.000937 0.038377 0.461147 0.21107 0.013306 0.000116 0.038466 0.00224
2 80 2.13353947308e+26 9.029 11810.5 0.038235 0.018583 0.372181 0.167048 0.001896 2e-06 0.000195 0.000919
2 81 2.51714957561e+26 9.064 10029.2 0.000891 0.069542 0.342348 0.170489 0.000326 0.000153 0.00158 0.001593
2 82 2.31838917413e+26 9.046 11922.1 0.000891 0.069542 0.306135 0.211657 0.000166 7.6e-05 0.000328 0.001593
2 83 2.12676577974e+26 9.042 11706.6 0.006376 0.000136 0.536341 0.143654 0.00174 5.7e-05 9.1e-05 0.000358
2 84 2.9159677081e+26 9.049 10029.2 0.004895 0.042612 0.346977 0.157397 0.023059 8e-06 0.00158 0.006321
2 85 2.20199563369e+26 8.977 11706.6 0.006376 0.042069 0.525605 0.33483 4.3e-05 0.002197 0.000616 0.000358
2 86 3.11391562601e+26 9.074 13640.5 0.029886 0.098341 0.346977 0.214907 0.000166 0.001303 0.000328 0.00224
2 87 1.64352871351e+26 9.046 14873.6 0.000891 0.069542 0.333456 0.214907 0.000166 2e-06 0.000328 0.001593
2 88 4.52140212034e+26 9.074 13640.5 0.029886 0.105962 0.346977 0.198944 0.023018 8e-06 0.019646 0.00224
2 89 3.16038757259e+26 9.019 13808.4 0.001132 0.062814 0.302263 0.041119 0.000782 2e-06 0.000673 0.000919
2 90 2.59055464217e+26 9.057 13299.9 0.038434 0.000415 0.3568 0.277933 6e-06 9.6e-05 0.00169 0.001347
2 91 1.66021340416e+26 9.049 10029.2 0.033506 0.042612 0.342348 0.262775 0.003224 0.000482 0.00158 0.006321
2 92 2.06782206928e+26 8.992 11706.6 0.006376 0.201891 0.529605 0.143654 0.001825 5.7e-05 9.1e-05 0.000358
2 93 3.12834323585e+26 9.016 14068.2 0.037283 0.062814 0.356863 0.144503 0.015222 3e-06 0.001685 4e-06
2 94 2.57134863807e+26 9.046 14383.2 0.000891 0.069542 0.306135 0.145547 0.000166 0.001096 0.027987 0.001593
2 95 3.74912085603e+26 9.016 12504.7 0.038773 0.088208 0.30028 0.162273 0.020914 3e-06 0.019646 0.00224
2 96 4.11845022919e+26 9.057 13291.3 0.038434 0.000126 0.311473 0.155269 0.00174 0.003351 0.000921 0.001347
2 97 4.13035565832e+26 9.06 13329.3 0.005654 0.134033 0.333456 0.262775 0.032715 0.001342 0.000318 7e-06
2 98 2.207129569e+26 9.132 11676.7 0.00632 0.00041 0.363247 0.277933 6e-06 6.2e-05 0.000481 0.001347
2 99 4.55646950102e+26 9.017 13188.8 0.005654 0.143307 0.333456 0.158532 0.035021 0.001096 0.027987 7e-06
2 100 2.27326109349e+26 9.029 13299.9 0.044648 0.00041 0.374929 0.277933 6e-06 9.6e-05 0.000481 0.001347
2 101 4.49384162039e+26 9.088 13753.2 0.119914 0.088208 0.346977 0.078827 0.009957 0.00363 0.004466 0.000419
2 102 3.87243406982e+26 9.04 14123.3 0.078827 0.048133 0.363313 0.333608 0.019487 7.6e-05 0.011264 0.026102
2 103 5.18858842874e+26 9.037 12504.7 0.01677 9.1e-05 0.230361 0.162273 0.041061 0.00557 0.001886 0.001754
2 104 2.61511907772e+26 9.016 9911.7 0.041347 0.00041 0.311473 0.155269 7.2e-05 0.001342 0.000868 0.001347
2 105 4.35370572395e+26 9.057 14068.2 0.001097 0.042069 0.525605 0.33483 0.028493 0.002197 0.000616 0.000745
2 106 2.9507022835e+26 9.001 11973.1 0.068107 0.000175 0.323192 0.151108 0.000585 0.000512 0.21327 0.000188
2 107 3.91055637757e+26 9.049 14273.3 0.013009 0.042612 0.293804 0.198944 0.023059 0.003864 0.04491 0.006321
2 108 2.720322487e+26 9.06 13640.5 0.004751 0.019934 0.372181 0.198788 5.7e-05 0.001008 0.21327 0.00224
2 109 5.45726985987e+26 9.049 10029.2 0.013009 0.106178 0.342348 0.145547 0.023059 0.003987 0.00158 0.006321
2 110 5.68013346922e+26 9.048 14068.2 0.001732 0.140068 0.394528 0.043303 0.044925 0.001291 0.001139 0.000351
2 111 2.95798252987e+26 9.067 12201.8 0.037283 0.000974 0.19151 0.086255 7e-06 0.001342 0.001074 4e-06
2 112 2.78745778992e+26 9.04 14545.8 0.078827 0.048133 0.363313 0.333608 0.019487 0.018486 0.011264 0.026102
2 113 2.41511285371e+26 9.06 14546.4 0.000611 0.002805 0.479635 0.16803 0.038843 3.5e-05 0.109299 0.135587
2 114 2.83944609549e+26 9.016 13808.4 0.078827 0.062814 0.356863 0.144503 0.015222 0.017818 0.011264 0.026102
2 115 2.28763477975e+26 9.043 11706.6 0.006376 0.011536 0.536341 0.230899 0.000909 5.7e-05 0.005186 0.000204
2 116 4.43372823687e+26 9.05 10029.2 0.013009 0.042612 0.342348 0.17935 0.000104 0.003634 0.01002 0.002193
2 117 3.41338051113e+26 9.059 11015.8 0.060341 0.003503 0.300908 0.241347 7.2e-05 0.001342 0.062495 0.000775
2 118 4.45174045623e+26 9.06 13640.5 0.102074 0.088208 0.314699 0.198788 0.019029 0.001008 0.000693 0.00224
2 119 4.42772863476e+26 9.048 13189.1 0.037283 0.00015 0.356863 0.144503 0.028493 0.001254 0.001791 0.000323
2 120 3.4818441749e+26 9.032 12201.8 0.007296 0.000366 0.19151 0.086255 0.001395 0.001342 0.001074 0.00188
2 121 1.14332098145e+25 9.022 9540.8 0.078827 0.064 0.346701 0.273705 0.019487 1e-06 0.011264 0.026102
2 122 3.01352871649e+26 9.074 10826.2 0.124283 0.036715 0.363313 0.198944 0.009888 8e-06 0.011264 0.026275
2 123 3.2693870535e+26 9.044 12710.0 0.000999 0.005727 0.323192 0.158532 0.000713 2e-06 0.045264 0.001712
2 124 4.79814898094e+26 9.06 9869.4 0.004751 0.115151 0.294647 0.17935 0.01896 7.6e-05 0.21327 0.000188
2 125 5.25792754129e+26 9.052 10602.3 0.005654 0.014002 0.06305 0.018868 0.013306 5e-05 0.028036 0.029381
2 126 3.75870397209e+26 9.025 11408.7 0.000937 0.038377 0.461147 0.21107 0.013306 0.000116 0.038466 0.107026
2 127 2.30112080524e+26 9.062 14219.8 0.003847 0.053904 0.354409 0.145547 0.000199 0.001096 0.027987 0.102972
